png_original,webp_nuevo,kB_antes,kB_despues,dimension_original
/viñetas/tcm/alma/alma5.png,/viñetas/tcm/alma/alma5.webp,436,143,1254x1254
/viñetas/tcm/alma/alma6.png,/viñetas/tcm/alma/alma6.webp,472,153,1254x1254
/viñetas/tcm/alma/alma7.png,/viñetas/tcm/alma/alma7.webp,411,121,1254x1254
/viñetas/tcm/elementos/5tcm.png,/viñetas/tcm/elementos/5tcm.webp,390,132,1254x1254
/viñetas/tcm/elementos/aguatcm.png,/viñetas/tcm/elementos/aguatcm.webp,467,159,1254x1254
/viñetas/tcm/elementos/fuegotcm.png,/viñetas/tcm/elementos/fuegotcm.webp,463,160,1254x1254
/viñetas/tcm/elementos/madera.png,/viñetas/tcm/elementos/madera.webp,490,171,1254x1254
/viñetas/tcm/elementos/metaltcm.png,/viñetas/tcm/elementos/metaltcm.webp,443,128,1254x1254
/viñetas/tcm/elementos/portadaelementos.png,/viñetas/tcm/elementos/portadaelementos.webp,579,208,1254x1254
/viñetas/tcm/elementos/tcmpersona.png,/viñetas/tcm/elementos/tcmpersona.webp,414,120,1254x1254
/viñetas/tcm/elementos/tierratcm.png,/viñetas/tcm/elementos/tierratcm.webp,583,190,1254x1254
/viñetas/tcm/enfermedades/enfermedades1.png,/viñetas/tcm/enfermedades/enfermedades1.webp,2800,144,1254x1254
/viñetas/tcm/enfermedades/enfermedades2.png,/viñetas/tcm/enfermedades/enfermedades2.webp,2657,105,1254x1254
/viñetas/tcm/enfermedades/enfermedades3.png,/viñetas/tcm/enfermedades/enfermedades3.webp,2825,144,1254x1254
/viñetas/tcm/enfermedades/enfermedades4.png,/viñetas/tcm/enfermedades/enfermedades4.webp,2720,109,1254x1254
/viñetas/tcm/enfermedades/enfermedades5.png,/viñetas/tcm/enfermedades/enfermedades5.webp,2751,119,1254x1254
/viñetas/tcm/enfermedades/enfermedades6.png,/viñetas/tcm/enfermedades/enfermedades6.webp,2695,111,1254x1254
/viñetas/tcm/origen/origentcm1.png,/viñetas/tcm/origen/origentcm1.webp,491,158,1254x1254
/viñetas/tcm/origen/origentcm2.png,/viñetas/tcm/origen/origentcm2.webp,506,145,1254x1254
/viñetas/tcm/origen/origentcm3.png,/viñetas/tcm/origen/origentcm3.webp,536,164,1254x1254
/viñetas/tcm/origen/origentcm4.png,/viñetas/tcm/origen/origentcm4.webp,579,178,1254x1254
/viñetas/tcm/origen/origentcm5.png,/viñetas/tcm/origen/origentcm5.webp,556,160,1254x1254
/viñetas/tcm/origen/origentcm6.png,/viñetas/tcm/origen/origentcm6.webp,489,142,1254x1254
/viñetas/tcm/yinyang/yinyang.png,/viñetas/tcm/yinyang/yinyang.webp,640,225,1254x1254
/viñetas/tcm/yinyang/yinyang2.png,/viñetas/tcm/yinyang/yinyang2.webp,410,117,1254x1254
