png_original,webp_nuevo,kB_antes,kB_despues,dimension_original
/recorrido/fisiologia/pre/nucleocircular.png,/recorrido/fisiologia/pre/nucleocircular.webp,494,182,1254x1254
/recorrido/fisiologia/pre/nucleotido.png,/recorrido/fisiologia/pre/nucleotido.webp,448,130,1254x1254
/recorrido/fisiologia/pre/nucleotidoa.png,/recorrido/fisiologia/pre/nucleotidoa.webp,406,104,1254x1254
/recorrido/fisiologia/pre/nucleotidoc.png,/recorrido/fisiologia/pre/nucleotidoc.webp,311,85,1254x1254
/recorrido/fisiologia/pre/nucleotidog.png,/recorrido/fisiologia/pre/nucleotidog.webp,483,130,1254x1254
/recorrido/fisiologia/pre/nucleotidot.png,/recorrido/fisiologia/pre/nucleotidot.webp,444,135,1254x1254
/recorrido/fisiologia/pre/o2.png,/recorrido/fisiologia/pre/o2.webp,440,179,1172x1172
/recorrido/fisiologia/pre/oxigeno.png,/recorrido/fisiologia/pre/oxigeno.webp,241,103,1198x1198
/recorrido/fisiologia/pre/proton.png,/recorrido/fisiologia/pre/proton.webp,300,194,866x867
/recorrido/fisiologia/pre/protonpordentro.png,/recorrido/fisiologia/pre/protonpordentro.webp,365,110,1254x1254
/recorrido/fisiologia/pre/receptoresmembranacelular.png,/recorrido/fisiologia/pre/receptoresmembranacelular.webp,536,182,1254x1254
/recorrido/fisiologia/pre/receptoresmitocondria.png,/recorrido/fisiologia/pre/receptoresmitocondria.webp,512,169,1254x1254
/recorrido/fisiologia/pre/ribosoma.png,/recorrido/fisiologia/pre/ribosoma.webp,633,226,1254x1254
/recorrido/fisiologia/pre/upquark.png,/recorrido/fisiologia/pre/upquark.webp,100,82,396x396
/viñetas/fisiologia/celulas/acinares.png,/viñetas/fisiologia/celulas/acinares.webp,426,149,1254x1254
/viñetas/fisiologia/celulas/actina.png,/viñetas/fisiologia/celulas/actina.webp,446,147,1254x1254
/viñetas/fisiologia/celulas/adipocitos.png,/viñetas/fisiologia/celulas/adipocitos.webp,423,138,1254x1254
/viñetas/fisiologia/celulas/alfa.png,/viñetas/fisiologia/celulas/alfa.webp,545,196,1254x1254
/viñetas/fisiologia/celulas/asahenle.png,/viñetas/fisiologia/celulas/asahenle.webp,578,189,1254x1254
/viñetas/fisiologia/celulas/astrocitos.png,/viñetas/fisiologia/celulas/astrocitos.webp,582,200,1306x1205
/viñetas/fisiologia/celulas/basalgusto.png,/viñetas/fisiologia/celulas/basalgusto.webp,622,219,1254x1254
/viñetas/fisiologia/celulas/basofilos.png,/viñetas/fisiologia/celulas/basofilos.webp,433,129,1254x1254
/viñetas/fisiologia/celulas/bcells.png,/viñetas/fisiologia/celulas/bcells.webp,553,208,1254x1254
/viñetas/fisiologia/celulas/bronquios.png,/viñetas/fisiologia/celulas/bronquios.webp,456,147,1295x1214
/viñetas/fisiologia/celulas/caliciformes.png,/viñetas/fisiologia/celulas/caliciformes.webp,569,201,1254x1254
/viñetas/fisiologia/celulas/cardiomiocitos.png,/viñetas/fisiologia/celulas/cardiomiocitos.webp,494,169,1254x1254
/viñetas/fisiologia/celulas/celulac.png,/viñetas/fisiologia/celulas/celulac.webp,557,200,1254x1254
/viñetas/fisiologia/celulas/celulasbeta.png,/viñetas/fisiologia/celulas/celulasbeta.webp,474,174,1254x1254
/viñetas/fisiologia/celulas/celulasdelta.png,/viñetas/fisiologia/celulas/celulasdelta.webp,534,180,1254x1254
/viñetas/fisiologia/celulas/ciliada.png,/viñetas/fisiologia/celulas/ciliada.webp,501,157,1254x1254
/viñetas/fisiologia/celulas/club.png,/viñetas/fisiologia/celulas/club.webp,522,153,1254x1254
/viñetas/fisiologia/celulas/colangiocito.png,/viñetas/fisiologia/celulas/colangiocito.webp,601,217,1254x1254
/viñetas/fisiologia/celulas/condrocito.png,/viñetas/fisiologia/celulas/condrocito.webp,406,132,1254x1254
/viñetas/fisiologia/celulas/dendriticas.png,/viñetas/fisiologia/celulas/dendriticas.webp,449,141,1296x1213
/viñetas/fisiologia/celulas/ductales.png,/viñetas/fisiologia/celulas/ductales.webp,567,194,1254x1254
/viñetas/fisiologia/celulas/endotelialcerebral.png,/viñetas/fisiologia/celulas/endotelialcerebral.webp,461,132,1254x1254
/viñetas/fisiologia/celulas/endoteliales.png,/viñetas/fisiologia/celulas/endoteliales.webp,676,248,1306x1204
/viñetas/fisiologia/celulas/enterocitos.png,/viñetas/fisiologia/celulas/enterocitos.webp,613,225,1254x1254
/viñetas/fisiologia/celulas/enteroendocrinas.png,/viñetas/fisiologia/celulas/enteroendocrinas.webp,568,193,1254x1254
/viñetas/fisiologia/celulas/enteroendocrinasgastricas.png,/viñetas/fisiologia/celulas/enteroendocrinasgastricas.webp,562,186,1254x1254
/viñetas/fisiologia/celulas/eosinofilos.png,/viñetas/fisiologia/celulas/eosinofilos.webp,527,166,1254x1254
/viñetas/fisiologia/celulas/ependimarias.png,/viñetas/fisiologia/celulas/ependimarias.webp,571,193,1254x1254
/viñetas/fisiologia/celulas/eritrocitos.png,/viñetas/fisiologia/celulas/eritrocitos.webp,345,114,1254x1254
/viñetas/fisiologia/celulas/estrelladas.png,/viñetas/fisiologia/celulas/estrelladas.webp,542,178,1254x1254
/viñetas/fisiologia/celulas/fibroblastos.png,/viñetas/fisiologia/celulas/fibroblastos.webp,664,247,1312x1199
/viñetas/fisiologia/celulas/gamma.png,/viñetas/fisiologia/celulas/gamma.webp,524,173,1254x1254
/viñetas/fisiologia/celulas/gustativatipo2.png,/viñetas/fisiologia/celulas/gustativatipo2.webp,538,180,1254x1254
/viñetas/fisiologia/celulas/gustativatipo3.png,/viñetas/fisiologia/celulas/gustativatipo3.webp,462,146,1254x1254
/viñetas/fisiologia/celulas/hepatocitos.png,/viñetas/fisiologia/celulas/hepatocitos.webp,608,248,1254x1254
/viñetas/fisiologia/celulas/kupffer.png,/viñetas/fisiologia/celulas/kupffer.webp,560,183,1254x1254
/viñetas/fisiologia/celulas/langerhans.png,/viñetas/fisiologia/celulas/langerhans.webp,621,221,1254x1254
/viñetas/fisiologia/celulas/macrofagoesplenico.png,/viñetas/fisiologia/celulas/macrofagoesplenico.webp,632,239,1254x1254
/viñetas/fisiologia/celulas/macrofagos.png,/viñetas/fisiologia/celulas/macrofagos.webp,471,159,1254x1254
/viñetas/fisiologia/celulas/madreintestinal.png,/viñetas/fisiologia/celulas/madreintestinal.webp,624,225,1254x1254
/viñetas/fisiologia/celulas/madreneural.png,/viñetas/fisiologia/celulas/madreneural.webp,484,144,1254x1254
/viñetas/fisiologia/celulas/marcapasos.png,/viñetas/fisiologia/celulas/marcapasos.webp,570,183,1254x1254
/viñetas/fisiologia/celulas/marron.png,/viñetas/fisiologia/celulas/marron.webp,649,246,1254x1254
/viñetas/fisiologia/celulas/mastocito.png,/viñetas/fisiologia/celulas/mastocito.webp,403,134,1254x1254
/viñetas/fisiologia/celulas/melanocitos.png,/viñetas/fisiologia/celulas/melanocitos.webp,572,201,1254x1254
/viñetas/fisiologia/celulas/merkel.png,/viñetas/fisiologia/celulas/merkel.webp,624,223,1254x1254
/viñetas/fisiologia/celulas/microglia.png,/viñetas/fisiologia/celulas/microglia.webp,470,148,1299x1211
/viñetas/fisiologia/celulas/miocitos.png,/viñetas/fisiologia/celulas/miocitos.webp,520,174,1254x1254
/viñetas/fisiologia/celulas/miocitos2.png,/viñetas/fisiologia/celulas/miocitos2.webp,448,146,1254x1254
/viñetas/fisiologia/celulas/monocitos.png,/viñetas/fisiologia/celulas/monocitos.webp,309,77,1254x1254
/viñetas/fisiologia/celulas/mucosagastrica.png,/viñetas/fisiologia/celulas/mucosagastrica.webp,595,198,1254x1254
/viñetas/fisiologia/celulas/musculareslisas.png,/viñetas/fisiologia/celulas/musculareslisas.webp,453,148,1254x1254
/viñetas/fisiologia/celulas/muscularvesicula.png,/viñetas/fisiologia/celulas/muscularvesicula.webp,461,138,1254x1254
/viñetas/fisiologia/celulas/neumocitos1.png,/viñetas/fisiologia/celulas/neumocitos1.webp,293,80,1254x1254
/viñetas/fisiologia/celulas/neumocitos2.png,/viñetas/fisiologia/celulas/neumocitos2.webp,439,131,1254x1254
/viñetas/fisiologia/celulas/neuronas.png,/viñetas/fisiologia/celulas/neuronas.webp,594,205,1254x1254
/viñetas/fisiologia/celulas/neutrofilos.png,/viñetas/fisiologia/celulas/neutrofilos.webp,605,238,1254x1254
/viñetas/fisiologia/celulas/oligodendrocitos.png,/viñetas/fisiologia/celulas/oligodendrocitos.webp,499,158,1254x1254
/viñetas/fisiologia/celulas/osteoblastos.png,/viñetas/fisiologia/celulas/osteoblastos.webp,629,236,1254x1254
/viñetas/fisiologia/celulas/osteocitos.png,/viñetas/fisiologia/celulas/osteocitos.webp,612,193,1402x1122
/viñetas/fisiologia/celulas/osteoclastos.png,/viñetas/fisiologia/celulas/osteoclastos.webp,705,231,1402x1122
/viñetas/fisiologia/celulas/paneth.png,/viñetas/fisiologia/celulas/paneth.webp,610,232,1254x1254
/viñetas/fisiologia/celulas/parietal.png,/viñetas/fisiologia/celulas/parietal.webp,598,201,1254x1254
/viñetas/fisiologia/celulas/pericito.png,/viñetas/fisiologia/celulas/pericito.webp,540,177,1254x1254
/viñetas/fisiologia/celulas/plaquetas.png,/viñetas/fisiologia/celulas/plaquetas.webp,531,168,1254x1254
/viñetas/fisiologia/celulas/podocitos.png,/viñetas/fisiologia/celulas/podocitos.webp,418,147,1254x1254
/viñetas/fisiologia/celulas/principal.png,/viñetas/fisiologia/celulas/principal.webp,644,225,1254x1254
/viñetas/fisiologia/celulas/pulmonesmacrofagos.png,/viñetas/fisiologia/celulas/pulmonesmacrofagos.webp,339,104,1254x1254
/viñetas/fisiologia/celulas/pulpablanca.png,/viñetas/fisiologia/celulas/pulpablanca.webp,549,184,1254x1254
/viñetas/fisiologia/celulas/purkinje.png,/viñetas/fisiologia/celulas/purkinje.webp,635,225,1254x1254
/viñetas/fisiologia/celulas/queratinocitos.png,/viñetas/fisiologia/celulas/queratinocitos.webp,558,193,1254x1254
/viñetas/fisiologia/celulas/satelite.png,/viñetas/fisiologia/celulas/satelite.webp,572,206,1254x1254
/viñetas/fisiologia/celulas/soportegusto.png,/viñetas/fisiologia/celulas/soportegusto.webp,430,136,1254x1254
/viñetas/fisiologia/celulas/tcells.png,/viñetas/fisiologia/celulas/tcells.webp,415,130,1254x1254
/viñetas/fisiologia/celulas/tirocito.png,/viñetas/fisiologia/celulas/tirocito.webp,626,235,1254x1254
/viñetas/fisiologia/celulas/tubulares.png,/viñetas/fisiologia/celulas/tubulares.webp,517,174,1329x1183
/viñetas/fisiologia/celulas/tubulodistal.png,/viñetas/fisiologia/celulas/tubulodistal.webp,586,214,1254x1254
/viñetas/fisiologia/celulas/tubuloproximal.png,/viñetas/fisiologia/celulas/tubuloproximal.webp,627,227,1254x1254
